0.901827,0,0.763107164,0.005,31.10132,6.2,19.84838086,Li,20,Fe,80,In,100,3,26,49,B2,77,77_3_20_26_80_49_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,200,77
0,0,5.80E-07,0,13.82784,6,0,Li,20,Fe,80,Sn,100,3,26,50,B2,78,78_3_20_26_80_50_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,200,78
0.798417,0,0.590499183,0,23.1629,6.2,72.08859468,Li,20,Fe,80,Sb,100,3,26,51,B2,79,79_3_20_26_80_51_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,200,79
0,0,8.69E-07,0,7.01156,6,0,Li,20,Fe,80,Hf,100,3,26,72,B2,80,80_3_20_26_80_72_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,200,80
0.276266,0,0.494668967,0,19.6387,5.8,26.78443177,Li,20,Fe,80,Ta,100,3,26,73,B2,81,81_3_20_26_80_73_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,200,81
0.691563,0,0.363440301,0,25.7342,5.8,42.03675986,Li,20,Fe,80,W,100,3,26,74,B2,82,82_3_20_26_80_74_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,200,82
1.529398,0,0.732965161,0,43.06686,6,47.85002007,Li,20,Fe,80,Pt,100,3,26,78,B2,83,83_3_20_26_80_78_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,200,83
1.0453,0,0.70104908,0,25.65806,6.4,54.15265257,Li,20,Fe,80,Pb,100,3,26,82,B2,84,84_3_20_26_80_82_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,200,84
0.815598,0,0.711293851,0,15.59746,6,142.6485225,Li,40,Fe,60,Li,100,3,26,3,B2,86,86_3_40_26_60_3_100_B2_1.csv,140,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,85
0.325804,0,0.511783123,0,15.15134,5,54.11894361,Li,40,Fe,60,Be,100,3,26,4,B2,87,87_3_40_26_60_4_100_B2_1.csv,40,100,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,86
0,0,7.47E-07,0,10.21988,5,0,Li,40,Fe,60,B,100,3,26,5,B2,88,88_3_40_26_60_5_100_B2_1.csv,40,0,100,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,87
